region,council,ward,schoolName,regNumber,ownership,Agriculture_form3Students,agriculture_form3Books,basicMath_form3Students,bmath_form3Books,biology_form3Students,biology_form3Books,bkeeping_form3Students,bkeeping_form3Books,chemistry_form3Students,chemistry_form3Books,civics_form3Students,civics_form3Books,commerce_form3Students,commerce_form3Books,english_form3Students,english_form3Books,geography_form3Students,geography_form3Books,history_form3Students,history_form3Books,kiswahili_form3Students,kiswahili_form3Books,physics_form3Students,physics_form3Books
Mara,Musoma,Tegeruka,TEGERUKA,S.1996,Government,0,0,124,132,124,67,0,0,28,83,124,11,0,0,124,59,124,46,124,39,124,20,8,84
Mara,Musoma MC,Buhare,BUHARE,S.1598,Government,0,0,232,120,232,95,0,0,56,74,232,10,0,0,232,58,232,55,232,50,232,40,56,81
Mara,Musoma MC,Bweri,AMANI,S.5074,Non-Government,0,0,43,3,43,4,43,2,43,4,43,3,43,2,43,4,43,3,43,2,43,3,43,4
Mara,Musoma MC,Bweri,MARSHI,S.3544,Non-Government,0,0,27,61,27,42,13,31,9,40,27,35,13,37,27,51,27,43,27,48,27,50,8,40
Mara,Musoma MC,Bweri,NYABISARE,S.3513,Government,0,0,161,60,161,7,0,0,17,12,161,2,0,0,161,86,161,34,161,25,161,2,17,17
Mara,Musoma MC,Bweri,PAMBAZUKO,S.4672,Non-Government,0,0,7,6,7,5,2,4,0,8,7,8,7,5,7,9,7,13,7,3,7,8,0,20
Mara,Musoma MC,Bweri,SONGE,S.614,Government,0,0,42,37,42,5,9,8,25,5,42,15,9,5,42,51,42,51,42,14,42,26,25,24
Mara,Musoma MC,Iringo,IRINGO,S.3636,Government,0,0,166,63,166,63,0,0,40,25,166,2,0,0,166,109,166,116,166,166,166,166,38,25
Mara,Musoma MC,Kamunyonge,KAMUNYONGE,S.3638,Government,0,0,227,92,227,46,0,0,19,15,227,4,0,0,227,150,227,93,227,70,227,41,19,77
Mara,Musoma MC,Kitaji,MOREMBE,S.600,Government,0,0,166,144,166,78,27,11,40,2,166,1,27,0,166,63,166,0,166,0,166,50,40,50
Mara,Musoma MC,Kitaji,MWEMBENI,S.454,Non-Government,0,0,173,80,173,50,56,40,64,35,173,35,56,40,173,150,173,50,173,40,173,120,64,30
Mara,Musoma MC,Kwangwa,KIARA,S.1159,Government,0,0,224,0,224,0,0,0,60,0,224,0,0,0,224,0,224,0,224,0,224,0,60,0
Mara,Musoma MC,Kwangwa,VICTORIA,S.1361,Non-Government,0,0,3,0,3,0,0,0,3,0,3,9,0,0,3,0,3,9,3,5,3,10,3,0
Mara,Musoma MC,Makoko,NYAMIONGO,S.3512,Government,0,0,178,70,178,5,0,0,45,4,178,4,0,0,178,35,178,2,178,24,178,1,45,10
Mara,Musoma MC,Makoko,PIUS MAKOKO SEMINARI,S.78,Non-Government,0,0,77,100,77,113,0,0,77,82,77,85,0,0,77,80,77,65,77,81,77,85,77,80
Mara,Musoma MC,Mkendo,MUKENDO,S.3637,Government,0,0,107,110,107,50,0,0,29,38,107,20,0,0,107,69,107,21,107,18,107,62,29,50
Mara,Musoma MC,Mshikamano,MSHIKAMANO,S.1885,Government,0,0,224,50,224,36,0,0,56,18,224,1,0,0,224,72,224,71,224,52,224,2,56,18
Mara,Musoma MC,Mwigobero,MAKOKO,S.1410,Government,0,0,147,126,147,89,0,0,56,48,147,29,0,0,147,109,147,108,147,92,147,46,50,87
Mara,Musoma MC,Mwisenge,MWISENGE,S.1886,Government,0,0,236,238,236,34,45,55,27,59,236,40,45,42,236,186,236,109,236,111,236,12,27,64
Mara,Musoma MC,Nyakato,BARUTI,S.3514,Government,0,0,179,130,179,60,0,0,50,60,179,1,0,0,179,75,179,72,179,50,179,33,50,50
Mara,Musoma MC,Nyamatare,MARA,S.49,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Musoma MC,Nyamatare,NYAMITWEBIRI,S.1884,Government,0,0,124,57,124,28,0,0,35,20,124,10,0,0,124,20,124,20,124,59,124,55,35,71
Mara,Musoma MC,Nyasho,NYASHO,S.3635,Government,0,0,207,98,207,105,0,0,44,20,207,58,0,0,207,88,207,90,207,95,207,25,44,30
Mara,Musoma MC,Rwamlimi,BWERI,S.1411,Government,0,0,236,1,236,18,0,0,116,0,236,0,0,0,236,77,236,93,236,110,236,1,116,5
Mara,Musoma MC,Rwamlimi,MUSOMA UFUNDI,S.61,Government,0,0,119,140,119,32,0,0,119,37,119,35,0,0,119,80,119,84,0,0,119,100,0,0
Mara,Musoma MC,Rwamlimi,ST. ALBERTO WASICHANA,S.5075,Non-Government,0,0,14,7,14,7,9,7,5,7,14,7,9,6,14,7,14,5,14,5,14,6,5,5
Mara,Rorya,Baraki,WANINGO,S.3394,Government,0,0,97,69,97,38,0,0,13,44,97,1,0,0,97,55,97,28,97,27,97,2,13,19
Mara,Rorya,Bukura,ADAM KIGHOMA MALIMA,S.5339,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Rorya,Bukura,BUKURA,S.3397,Government,0,0,178,62,178,8,0,0,50,9,178,1,0,0,178,12,178,2,178,6,178,5,50,10
Mara,Rorya,Bukwe,BUKWE,S.1055,Government,0,0,142,14,142,17,0,0,28,14,142,1,0,0,142,60,142,16,142,15,142,56,28,25
Mara,Rorya,Goribe,GORIBE,S.3398,Government,0,0,112,119,112,30,0,0,30,40,112,0,0,0,112,64,112,64,112,40,112,20,10,40
Mara,Rorya,Ikoma,NYAMASANDA,S.657,Government,0,0,120,15,120,15,50,0,120,41,120,4,0,0,120,5,120,2,120,2,120,6,50,35
Mara,Rorya,Kigunga,BUKAMA,S.655,Government,0,0,126,15,126,10,0,0,47,12,126,10,0,0,126,71,126,60,126,80,126,3,24,10
Mara,Rorya,Kigunga,KIGUNGA,S.5333,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Rorya,Kinyenche,KINYENCHE,S.4943,Government,0,0,124,0,124,0,0,0,52,0,124,0,0,0,124,10,124,10,124,10,124,0,23,0
Mara,Rorya,Kirogo,KIROGO,S.3393,Government,0,0,58,48,58,32,0,0,10,7,58,2,0,0,58,27,58,1,58,2,58,10,7,21
Mara,Rorya,Kirogo,NYABIWE,S.3389,Government,0,0,52,60,52,50,0,0,10,57,52,7,0,0,52,48,52,19,52,20,52,32,6,63
Mara,Rorya,Kisumwa,KISUMWA,S.2377,Government,0,0,129,40,129,40,0,0,26,40,129,5,0,0,129,44,129,42,129,33,129,2,18,40
Mara,Rorya,Kisumwa,KUKONA,S.5195,Government,0,0,65,1,65,1,0,0,19,1,65,1,0,0,65,1,65,1,65,1,65,1,9,1
Mara,Rorya,Kisumwa,KWIBUSE,S.5191,Government,0,0,29,0,29,0,0,0,29,0,29,0,0,0,29,0,29,0,29,0,29,0,29,0
Mara,Rorya,Kitembe,CHARYA,S.656,Government,0,0,97,16,97,25,0,0,33,10,97,8,0,0,97,22,97,10,97,11,97,12,8,23
Mara,Rorya,Komuge,MBATAMO,S.5341,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Rorya,Komuge,SUBA,S.879,Government,0,0,136,40,136,15,0,0,19,30,136,6,0,0,136,26,136,55,136,50,136,22,12,21
Mara,Rorya,Koryo,NYANDUGA,S.637,Government,0,0,173,100,173,148,0,0,67,0,173,20,0,0,173,152,173,95,173,72,173,43,45,0
Mara,Rorya,Kyangasaga,NYAMAGARO,S.2332,Government,0,0,179,15,179,34,0,0,179,20,179,1,0,0,179,0,179,11,179,28,179,10,179,20
Mara,Rorya,Kyang'ombe,KYANG'OMBE,S.3787,Government,0,0,110,36,110,23,0,0,10,10,110,1,0,0,110,10,110,3,110,6,110,5,6,6
Mara,Rorya,Kyang'ombe,NYIHARA,S.2331,Government,0,0,54,7,54,18,0,0,18,30,54,2,0,0,54,10,54,6,54,5,54,5,18,20
Mara,Rorya,Mirare,GIRANGO,S.4284,Non-Government,38,2,103,6,103,5,0,0,58,5,103,8,0,0,103,10,103,3,103,6,103,8,46,7
Mara,Rorya,Mirare,MESHPEN,S.4793,Non-Government,21,8,21,5,21,9,0,0,21,12,21,10,0,0,21,20,21,2,21,9,21,22,21,8
Mara,Rorya,Mirare,MIRARE,S.3788,Government,0,0,145,77,145,30,0,0,24,32,145,6,0,0,145,36,145,40,145,26,145,30,20,36
Mara,Rorya,Mkoma,KATURU,S.634,Government,0,0,149,42,149,24,0,0,43,70,149,14,0,0,149,21,149,32,149,18,149,74,18,41
Mara,Rorya,Mkoma,NGASARO,S.5194,Government,0,0,115,1,115,1,0,0,115,1,115,1,0,0,115,1,115,20,115,0,115,1,115,1
Mara,Rorya,Nyaburongo,NYATHOROGO,S.1895,Government,0,0,151,62,151,89,0,0,35,18,151,20,0,0,151,130,151,25,151,41,151,86,17,23
Mara,Rorya,Nyahongo,PROF. PHILEMON SARUNGI,S.3399,Government,0,0,255,50,255,16,0,0,70,5,255,0,0,0,255,32,255,15,255,18,255,0,40,28
Mara,Rorya,Nyamtinga,NYAMTINGA,S.4659,Government,0,0,126,6,126,7,0,0,21,10,126,1,0,0,126,4,126,1,126,2,126,1,25,4
Mara,Rorya,Nyamunga,NYAMUNGA,S.3388,Government,0,0,129,59,129,28,0,0,32,3,129,1,0,0,129,3,129,10,129,10,129,3,32,85
Mara,Rorya,Nyathorogo,KOWAK GIRLS,S.508,Non-Government,0,0,111,150,111,150,0,0,111,150,111,150,0,0,111,150,111,150,111,150,111,150,111,150
Mara,Rorya,Nyathorogo,MUSA AKASHA,S.4658,Government,0,0,112,34,112,41,0,0,26,11,112,5,0,0,112,19,112,19,112,19,112,5,19,12
Mara,Rorya,Rabour,BUTURI,S.633,Government,0,0,110,40,110,45,7,1,34,12,110,1,34,1,110,0,110,52,110,5,110,18,11,40
Mara,Rorya,Rabour,OLIYO,S.5332,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Rorya,Rabour,PAST ODUNGAGA,S.1894,Government,0,0,77,8,77,10,0,0,10,10,77,10,0,0,77,30,77,32,77,27,77,10,10,8
Mara,Rorya,Raranya,RARANYA,S.4245,Government,0,0,90,12,90,10,0,0,18,5,90,1,0,0,90,6,90,5,90,8,90,1,10,5
Mara,Rorya,Roche,ROCHE,S.3391,Government,0,0,165,20,165,7,0,0,27,3,165,1,0,0,165,2,165,2,165,1,165,2,15,3
Mara,Rorya,Tai,MASONGA,S.507,Non-Government,82,0,82,18,82,17,0,0,62,21,82,25,0,0,82,23,82,14,82,22,82,28,53,24
Mara,Rorya,Tai,SHIRATI SOTA,S.5334,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Rorya,Tai,TAI,S.3395,Government,0,0,265,100,265,100,0,0,265,100,265,10,0,0,265,74,265,81,265,82,265,10,265,100
Mara,Serengeti,Busawe,BUSAWE,S.4179,Government,0,0,127,37,127,5,0,0,21,3,127,1,0,0,127,8,127,12,127,2,127,5,16,8
Mara,Serengeti,Busawe,NYABIHORE,S.389,Non-Government,0,0,79,52,79,18,0,0,69,62,79,52,0,0,79,76,79,38,79,65,79,70,69,54
Mara,Serengeti,Geitasamo,NYAMOKO,S.1708,Government,0,0,147,32,147,38,0,0,32,2,147,2,0,0,147,42,147,10,147,7,147,12,22,2
Mara,Serengeti,Ikoma,ROBANDA,S.4978,Government,0,0,68,47,68,3,0,0,68,23,68,42,0,0,68,34,68,35,68,35,68,31,68,5
Mara,Serengeti,Issenye,ISENYE,S.449,Non-Government,0,0,61,200,61,24,0,0,61,15,61,36,0,0,61,134,61,26,61,24,61,26,61,35
Mara,Serengeti,Kebanchabancha,IKORONGO,S.1012,Government,0,0,204,0,204,0,0,0,96,0,204,0,0,0,204,0,204,0,204,0,204,0,96,0
Mara,Serengeti,Kebanchabancha,KIBANCHA,S.5490,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Kebanchabancha,MUSATI,S.5338,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Kenyamonta,NGOREME,S.252,Government,0,0,129,49,129,41,0,0,43,21,129,0,0,0,129,0,129,0,129,0,129,3,43,21
Mara,Serengeti,Kisaka,KISAKA,S.1162,Government,0,0,125,86,125,20,0,0,38,21,125,1,0,0,125,21,125,10,125,10,125,8,27,108
Mara,Serengeti,Kisangura,KISANGURA,S.837,Government,0,0,73,35,73,70,0,0,19,18,73,2,0,0,73,48,73,19,73,6,73,3,19,31
Mara,Serengeti,Kyambahi,NYICHOKA,S.5173,Government,0,0,26,1,26,1,0,0,26,1,26,2,0,0,26,1,26,1,26,1,26,1,26,1
Mara,Serengeti,Machochwe,MACHOCHWE,S.834,Government,0,0,121,21,121,20,0,0,36,11,121,3,0,0,121,38,121,38,121,50,121,11,36,20
Mara,Serengeti,Magange,RING'WANI,S.836,Government,0,0,116,48,0,59,0,0,62,70,116,10,0,0,116,44,116,46,116,8,116,32,20,72
Mara,Serengeti,Majimoto,ISERESERE,S.5477,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Majimoto,MAJIMOTO,S.5170,Government,0,0,70,0,70,0,0,0,24,0,70,0,0,0,70,0,70,0,70,0,70,0,8,0
Mara,Serengeti,Manchira,IKOMA,S.1011,Government,0,0,125,60,125,60,0,0,36,70,125,29,0,0,125,45,125,27,125,16,125,12,30,30
Mara,Serengeti,Manchira,MANCHIRA,S.1707,Government,0,0,68,50,68,16,0,0,30,21,68,2,0,0,68,0,68,10,68,11,68,4,30,10
Mara,Serengeti,Matare,KAMBARAGE,S.568,Government,0,0,225,63,225,57,0,0,56,52,225,4,0,0,225,4,225,21,225,1,225,1,56,30
Mara,Serengeti,Mbalibali,KITUNGURUMA,S.3770,Government,0,0,71,52,71,15,0,0,18,26,71,9,0,0,71,50,71,28,71,24,71,24,20,19
Mara,Serengeti,Morotonga,GRAIYAKI,S.5256,Non-Government,0,0,46,35,46,35,0,0,46,35,46,35,0,0,46,35,46,35,46,35,46,35,46,35
Mara,Serengeti,Morotonga,TWIBHOKE,S.4805,Non-Government,0,0,48,40,48,40,0,0,48,33,48,38,0,0,48,39,48,39,48,30,48,32,48,36
Mara,Serengeti,Mosongo,KEMARONGE,S.5172,Government,0,0,36,2,36,2,0,0,36,2,36,2,0,0,36,2,36,2,36,2,36,2,36,2
Mara,Serengeti,Mosongo,MOSONGO,S.5171,Government,0,0,36,2,36,3,0,0,15,2,36,1,0,0,36,4,36,1,36,1,36,6,9,1
Mara,Serengeti,Mugumu,MAPINDUZI,S.5336,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Nagusi,NAGUSI,S.3014,Government,0,0,149,0,149,0,0,0,51,0,149,0,0,0,149,0,149,0,149,0,149,0,51,0
Mara,Serengeti,Natta,MAKUNDUSI,S.5042,Government,0,0,153,2,153,2,0,0,61,2,153,5,0,0,153,2,153,2,153,2,153,2,61,2
Mara,Serengeti,Natta,NATTA,S.1161,Government,0,0,118,0,118,0,0,0,50,0,118,0,0,0,118,0,118,0,118,0,118,0,50,0
Mara,Serengeti,Nyamatare,DR.OMARI ALI JUMA,S.835,Government,0,0,75,102,75,19,0,0,75,86,75,34,0,0,75,14,75,8,75,12,75,11,30,89
Mara,Serengeti,Nyambureti,MAMA MARIA NYERERE,S.1709,Government,0,0,71,36,71,39,0,0,14,14,71,1,0,0,71,31,71,20,71,7,71,2,13,54
Mara,Serengeti,Nyambureti,NYAMBURETI,S.1710,Government,0,0,125,20,125,11,0,0,50,10,125,2,0,0,125,2,125,5,125,5,125,3,32,11
Mara,Serengeti,Nyamoko,LITTLE FLOWER,S.5383,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Nyamoko,NGARAWANI,S.5337,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Nyansurura,MERENGA,S.5491,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Nyansurura,NYANSURURA,S.3771,Government,0,0,102,50,102,50,0,0,30,50,102,3,0,0,102,41,102,25,102,5,102,14,30,60
Mara,Serengeti,Rigicha,RIGICHA,S.1163,Government,0,0,124,18,124,15,0,0,40,7,124,2,0,0,124,33,124,27,124,33,124,2,40,18
Mara,Serengeti,Ring'wani,SOMOCHE,S.5169,Government,0,0,46,0,46,0,0,0,46,0,46,0,0,0,46,0,46,0,46,0,46,0,46,0
Mara,Serengeti,Rung'abure,GESARYA,S.5342,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Serengeti,Sedeco,NYAMBURI,S.5168,Government,0,0,83,1,83,1,0,0,83,1,83,1,0,0,83,32,83,10,83,20,83,4,25,1
Mara,Serengeti,Sedeco,SEDECO,S.5167,Government,0,0,29,1,29,1,0,0,29,1,29,1,0,0,29,1,29,1,29,6,29,3,29,1
Mara,Serengeti,Stendi kuu,MUGUMU,S.1711,Government,0,0,397,125,397,289,0,0,136,90,397,15,0,0,397,175,397,105,397,120,397,163,136,85
Mara,Serengeti,Stendi kuu,SERENGETI NURU,S.4603,Non-Government,0,0,21,10,21,7,0,0,21,5,21,10,0,0,21,30,21,15,21,15,21,20,21,10
Mara,Serengeti,Uwanja wa Ndege,SERENGETI,S.370,Government,0,0,164,51,164,27,0,0,54,51,164,2,0,0,164,78,164,83,164,102,164,11,54,50
Mara,Tarime,Binagi,KEBOGWE,S.4904,Government,0,0,71,1,71,1,0,0,18,1,71,1,0,0,71,11,71,1,71,1,71,10,18,1
Mara,Tarime,Binagi,NYAMWIGURA,S.4577,Government,0,0,68,21,68,90,0,0,21,80,68,5,0,0,68,46,68,37,68,21,68,17,21,79
Mara,Tarime,Bumera,KITENGA GIRLS,S.4910,Non-Government,0,0,26,80,26,80,0,0,21,80,26,80,0,0,26,200,26,80,26,80,26,80,17,80
Mara,Tarime,Bumera,KURUMWA,S.3392,Government,0,0,42,106,42,44,0,0,14,42,42,5,0,0,42,30,42,40,42,1,42,18,15,40
Mara,Tarime,Ganyange,BOREGA,S.4969,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime,Ganyange,DR. JOHN CHACHA,S.5007,Non-Government,9,0,43,18,43,10,0,0,33,14,43,11,0,0,43,37,43,20,43,7,43,10,31,11
Mara,Tarime,Gorong'a,GORONG'A,S.2376,Government,0,0,76,27,76,17,0,0,31,7,76,1,0,0,76,36,76,17,76,11,76,5,25,9
Mara,Tarime,Gorong'a,KITAWASI,S.3817,Government,0,0,82,80,82,72,0,0,29,34,82,20,0,0,82,17,82,30,72,23,82,1,15,62
Mara,Tarime,Gwitiryo,INCHUGU,S.585,Government,0,0,246,142,246,33,0,0,90,14,246,12,0,0,246,49,246,49,246,31,246,5,44,6
Mara,Tarime,Itiryo,ITIRYO,S.4578,Government,0,0,128,48,128,17,0,0,41,9,128,2,0,0,128,3,128,1,128,1,128,3,41,3
Mara,Tarime,Kemambo,INGWE,S.3793,Government,0,0,222,62,222,35,0,0,69,21,222,3,0,0,222,28,222,4,222,4,222,2,56,29
Mara,Tarime,Kemambo,KEMAMBO,S.4277,Government,0,0,117,13,117,8,0,0,46,1,117,2,0,0,117,17,117,7,117,0,117,10,46,3
Mara,Tarime,Kibasuka,GENGE,S.5031,Government,0,0,82,8,82,5,0,0,21,5,82,8,0,0,82,8,82,8,82,5,82,8,18,8
Mara,Tarime,Kibasuka,KIBASUKA,S.2330,Government,0,0,109,21,109,0,0,0,49,32,109,10,0,0,109,10,109,20,109,10,109,20,49,9
Mara,Tarime,Kiore,KEWAMAMBA,S.5475,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime,Kiore,NKEREGE,S.5344,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime,Komaswa,MANGA,S.587,Government,0,0,193,78,193,55,0,0,39,25,193,10,0,0,193,47,193,27,193,6,193,41,39,33
Mara,Tarime,Kwihancha,GIBASO,S.4534,Government,0,0,67,10,67,5,0,0,35,3,67,3,0,0,67,10,67,1,67,4,67,4,35,5
Mara,Tarime,Matongo,MARYO,S.5435,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime,Matongo,NYAMONGO,S.586,Government,0,0,271,74,271,63,0,0,83,32,271,0,0,0,271,54,271,63,271,2,271,6,83,32
Mara,Tarime,Mbogi,MBOGI,S.1893,Government,0,0,110,0,110,0,0,0,24,0,110,0,0,0,110,0,110,0,110,0,110,0,24,0
Mara,Tarime,Muriba,BUNGURERE,S.877,Government,0,0,44,152,44,82,0,0,12,90,44,12,0,0,44,94,44,52,44,38,44,60,5,80
Mara,Tarime,Muriba,MURIBA,S.5345,Government,0,0,78,2,78,2,0,0,78,2,78,2,0,0,78,2,78,22,78,22,78,2,78,2
Mara,Tarime,Mwema,KOROTAMBE,S.4279,Government,0,0,86,72,86,40,0,0,10,21,86,4,0,0,86,39,86,34,86,24,86,17,10,37
Mara,Tarime,Nyakonga,MAGOTO,S.336,Government,0,0,171,167,171,113,0,0,57,70,171,14,0,0,171,109,171,3,171,16,171,17,57,53
Mara,Tarime,Nyamwaga,JULIUS KAMBARAGE NYERERE,S.4741,Government,0,0,178,56,178,30,0,0,75,39,178,25,0,0,178,70,178,59,178,19,178,19,58,11
Mara,Tarime,Nyamwaga,NYAMWAGA,S.3390,Government,0,0,112,100,112,46,0,0,33,32,112,0,0,0,112,51,112,17,112,11,112,26,17,10
Mara,Tarime,Nyanungu,NYANUNGU,S.878,Government,0,0,104,74,104,51,0,0,53,36,104,4,0,0,104,48,104,20,104,17,104,23,53,39
Mara,Tarime,Nyarero,INCHAGE,S.4294,Government,0,0,59,2,59,6,0,0,21,1,59,4,0,0,59,532,59,0,59,1,59,0,21,1
Mara,Tarime,Nyarero,KEMAKORERE,S.3396,Government,0,0,126,68,126,16,0,0,48,40,126,5,0,0,126,28,126,13,126,6,126,3,48,62
Mara,Tarime,Nyarero,NYARERO,S.3789,Government,0,0,71,90,71,41,0,0,22,80,71,8,0,0,71,40,71,10,71,10,71,20,22,80
Mara,Tarime,Nyarukoba,BWIREGI,S.1892,Government,0,0,119,26,119,15,0,0,56,12,119,4,0,0,119,11,119,12,119,13,119,83,39,22
Mara,Tarime,Nyasincha,NYANSINCHA,S.509,Non-Government,0,0,53,32,53,36,0,0,46,32,53,44,0,0,53,65,53,52,53,48,53,45,40,39
Mara,Tarime,Nyasincha,NYANTIRA,S.4903,Government,0,0,93,2,93,3,0,0,33,2,93,5,0,0,93,4,93,2,93,8,93,7,33,6
Mara,Tarime,Pemba,NYAIBARA,S.2329,Government,0,0,90,130,90,130,0,0,38,142,90,4,0,0,90,28,90,7,90,5,90,41,38,103
Mara,Tarime,Regicheri,NYANSISINE,S.5346,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime,Sirari,SIRARI,S.4280,Government,0,0,326,65,326,40,0,0,132,50,326,24,0,0,326,30,326,42,326,42,326,65,132,62
Mara,Tarime,Susuni,MWEMA,S.838,Government,0,0,119,49,119,39,0,0,119,41,119,10,0,0,119,16,119,12,119,10,119,20,119,39
Mara,Tarime,Susuni,NYABIRONGO,S.5278,Government,0,0,65,0,65,0,0,0,65,0,65,0,0,0,65,0,65,0,65,0,65,0,65,0
Mara,Tarime TC,Bomani,BOMANI,S.4576,Government,0,0,286,50,286,30,0,0,119,50,286,1,0,0,286,120,286,90,286,100,286,1,119,20
Mara,Tarime TC,Bomani,TARIME,S.129,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime TC,Kenyamanyori,KENYAMANYORI,S.4533,Government,0,0,137,39,137,29,0,0,43,14,137,1,0,0,137,52,137,31,137,32,137,15,43,13
Mara,Tarime TC,Kenyamanyori,TAGOTA,S.5307,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime TC,Ketare,MOGABIRI,S.561,Government,0,0,185,50,185,98,0,0,0,61,185,10,0,0,185,101,185,85,0,87,185,50,0,84
Mara,Tarime TC,Ketare,NKONGORE,S.5237,Government,0,0,53,34,53,26,0,0,15,20,53,14,0,0,53,18,53,11,53,9,53,7,15,3
Mara,Tarime TC,Nkende,NKENDE,S.1442,Government,0,0,177,162,177,73,0,0,50,130,177,49,0,0,177,73,177,27,177,9,177,4,50,97
Mara,Tarime TC,Nyamisangura,NYAMISANGURA,S.4278,Government,0,0,224,145,224,166,57,10,64,40,224,39,57,15,224,222,224,25,224,13,224,41,52,37
Mara,Tarime TC,Nyandoto,ANGEL HOUSE,S.4391,Non-Government,21,15,80,90,80,60,9,15,77,80,80,60,7,15,80,96,80,92,80,90,80,95,44,80
Mara,Tarime TC,Nyandoto,NYANDOTO,S.3387,Government,0,0,128,160,128,77,0,0,43,101,128,31,0,0,128,36,128,11,128,23,128,38,43,126
Mara,Tarime TC,Sabasaba,IGANANA,S.5306,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mara,Tarime TC,Sabasaba,SAMARITAN TECHNICAL,S.3884,Non-Government,0,0,70,69,70,12,0,0,70,78,70,6,0,0,70,112,70,21,56,43,70,100,53,60
Mara,Tarime TC,Turwa,REBU,S.1441,Government,0,0,461,150,461,80,25,0,73,70,461,11,25,0,461,24,461,66,461,32,461,32,73,80
Mara,Tarime TC,Turwa,TARIME WASICHANA,S.1439,Non-Government,0,0,16,30,16,29,0,0,16,20,16,23,0,0,16,69,16,69,16,31,16,20,16,22
Mara,Tarime TC,Turwa,TURWA,S.5464,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbeya,Busokelo,Isange,BUSOKELO WAVULANA,S.5370,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbeya,Busokelo,Isange,ISANGE,S.1084,Government,0,0,105,24,105,9,0,0,30,3,105,3,0,0,105,73,105,25,105,20,105,30,16,8
Mbeya,Busokelo,Itete,SELYA,S.1253,Government,0,0,136,52,136,51,0,0,41,38,136,53,0,0,136,80,136,65,136,72,136,45,41,38
Mbeya,Busokelo,Kabula,KABULA,S.2254,Government,0,0,107,72,107,54,0,0,36,65,107,11,0,0,107,47,107,13,106,4,107,53,24,65
Mbeya,Busokelo,Kabula,MANOW SEMINARI,S.495,Non-Government,0,0,17,10,17,11,0,0,15,9,17,6,0,0,17,85,17,25,17,20,17,130,14,32
Mbeya,Busokelo,Kambasegela,IKAPU,S.3383,Government,0,0,85,78,85,58,0,0,21,49,85,2,0,0,85,73,85,2,85,4,85,18,16,53
Mbeya,Busokelo,Kambasegela,NTABA,S.1085,Government,0,0,193,127,193,51,0,0,59,54,193,20,0,0,193,97,193,97,193,64,193,47,59,121
Mbeya,Busokelo,Kandete,BUSOKELO WASICHANA,S.5087,Government,0,0,76,1,76,0,0,0,76,0,76,0,0,0,76,0,76,0,76,0,76,0,76,0
